Date,Period,Entity,Display_Name,Entity_Type,Trend_For_Plot
2007-01-01,Historical,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,0.08603515045990678
2007-01-01,Historical,RMD_Hypergraphia,Hypergraphia,RMD,0.014659540241561247
2007-01-01,Historical,RMD_Hyperthymesia,Hyperthymesia,RMD,0.059312495404629774
2007-01-01,Historical,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,0.13555773420889267
2007-01-01,Historical,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,0.30106877177318314
2007-01-01,Historical,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,0.011502781153535707
2007-01-01,Historical,RMD_Kleptomania,Kleptomania,RMD,0.06020589566421525
2007-01-01,Historical,RMD_Koro,Koro,RMD,0.08099497438663009
2007-01-01,Historical,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,0.2976830376127561
2007-01-01,Historical,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,0.2318241444421652
2007-01-01,Historical,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,0.01399766563594174
2007-01-01,Historical,RMD_Othello Syndrome,Othello Syndrome,RMD,0.5778282851382096
2007-01-01,Historical,RMD_Palilalia,Palilalia,RMD,0.0056277540415053395
2007-01-01,Historical,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,0.2725574247953513
2007-01-01,Historical,RMD_Pyromania,Pyromania,RMD,0.10128624836291023
2007-01-01,Historical,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,0.19874953563844444
2007-01-01,Historical,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,0.0
2007-01-01,Historical,RMD_Rumination Disorder,Rumination Disorder,RMD,0.009642918200372797
2007-01-01,Historical,RMD_Savant Syndrome,Savant Syndrome,RMD,0.2374688968828474
2007-01-01,Historical,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,0.23982779507717472
2007-01-01,Historical,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,0.17295916414962287
2007-01-01,Historical,RMD_Selective Mutism,Selective Mutism,RMD,0.21314504336402923
2007-01-01,Historical,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,0.03203670551755245
2007-01-01,Historical,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,0.0
2007-01-01,Historical,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,0.007477603725274294
2007-01-01,Historical,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,0.007135659185795262
2007-01-01,Historical,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,0.007477603725274294
2007-01-01,Historical,PT_Antidepressants,Antidepressants,PT,0.006936254381453678
2007-01-01,Historical,PT_Antipsychotic Medications,Antipsychotic Medications,PT,0.0
2007-01-01,Historical,PT_Anxiolytic Medications,Anxiolytic Medications,PT,0.006724778686346211
2007-01-01,Historical,PT_Art Therapy,Art Therapy,PT,0.007477603725274294
2007-01-01,Historical,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,0.007477603725274294
2007-01-01,Historical,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,0.15378476304226604
2007-01-01,Historical,PT_Biofeedback Devices,Biofeedback Devices,PT,0.00474843607200668
2007-01-01,Historical,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,0.0
2007-01-01,Historical,PT_Brain Computer Interface,Brain Computer Interface,PT,0.00367600764747951
2007-01-01,Historical,PT_Cbt For Insomnia,Cbt For Insomnia,PT,0.0
2007-01-01,Historical,PT_Chronotherapy,Chronotherapy,PT,0.00663009553375485
2007-01-01,Historical,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,0.005108443937592851
2007-01-01,Historical,PT_Clozapine Protocol,Clozapine Protocol,PT,0.0
2007-01-01,Historical,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,0.020992209527578666
2007-01-01,Historical,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,0.004988020277878876
2007-01-01,Historical,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,0.263321081524702
2007-01-01,Historical,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,0.02659209626636521
2007-01-01,Historical,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,0.007477603725274294
2007-01-01,Historical,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,0.005754267124011623
2007-01-01,Historical,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,0.0
2007-01-01,Historical,PT_Digital Health Tools,Digital Health Tools,PT,0.0034116623600453024
2007-01-01,Historical,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,0.03991159594429586
2007-01-01,Historical,PT_Digital Phenotyping,Digital Phenotyping,PT,0.006733164530224653
2007-01-01,Historical,PT_Digital Therapeutics,Digital Therapeutics,PT,0.0
2007-01-01,Historical,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,0.0
2007-01-01,Historical,PT_Electroencephalography,Electroencephalography,PT,0.005374987194152041
2007-01-01,Historical,PT_Emdr Therapy,Emdr Therapy,PT,0.005689180228497314
2007-01-01,Historical,PT_Emotion Regulation Training,Emotion Regulation Training,PT,0.0
2007-01-01,Historical,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,0.00518307995376067
2007-01-01,Historical,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,0.0
2007-01-01,Historical,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,0.058696305490010446
2007-01-01,Historical,PT_Hypnotherapy,Hypnotherapy,PT,0.0035159813219234025
2007-01-01,Historical,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,0.007477603725274294
2007-01-01,Historical,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,0.006512349639123083
2007-01-01,Historical,PT_Ketamine Therapy,Ketamine Therapy,PT,0.0022748859876632393
2007-01-01,Historical,PT_Light Therapy,Light Therapy,PT,0.1755544592947774
2007-01-01,Historical,PT_Lithium Therapy,Lithium Therapy,PT,0.03855787222855126
2007-01-01,Historical,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,0.0
2007-01-01,Historical,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,0.007477603725274294
2007-01-01,Historical,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,0.2688027371670937
2007-01-01,Historical,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,0.006933783421131473
2007-01-01,Historical,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,0.008229134603887606
2007-01-01,Historical,PT_Metaverse,Metaverse,PT,0.0
2007-01-01,Historical,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,0.004208781724958307
2007-01-01,Historical,PT_Mood Stabilizers,Mood Stabilizers,PT,0.007301289742067692
2007-01-01,Historical,PT_Motivational Interviewing,Motivational Interviewing,PT,0.007335700003913861
2007-01-01,Historical,PT_Music Therapy,Music Therapy,PT,0.007477603725274294
2007-01-01,Historical,PT_Naltrexone,Naltrexone,PT,0.007477603725274294
2007-01-01,Historical,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,0.007477603725274294
2007-01-01,Historical,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,0.09177911461283143
2007-01-01,Historical,PT_Neurocognitive Training,Neurocognitive Training,PT,0.0311056253484702
2007-01-01,Historical,PT_Neurofeedback Systems,Neurofeedback Systems,PT,0.0325773853852294
2007-01-01,Historical,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,0.0038274538039947403
2007-01-01,Historical,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,0.007477603725274294
2007-01-01,Historical,PT_Neuroprotective Agents,Neuroprotective Agents,PT,0.005998621210361479
2007-01-01,Historical,PT_Occupational Therapy,Occupational Therapy,PT,0.006654851044067942
2007-01-01,Historical,PT_Oxytocin Therapy,Oxytocin Therapy,PT,0.014367339725034112
2007-01-01,Historical,PT_Personalized Medicine,Personalized Medicine,PT,0.003056091437101171
2007-01-01,Historical,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,0.0
2007-01-01,Historical,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,0.0
2007-01-01,Historical,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,0.26471487712367986
2007-01-01,Historical,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,0.0
2007-01-01,Historical,PT_Psychoeducation Programs,Psychoeducation Programs,PT,0.007477603725274294
2007-01-01,Historical,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,0.0036588141047541826
2007-01-01,Historical,PT_Reality Testing Techniques,Reality Testing Techniques,PT,0.006115233141751188
2007-01-01,Historical,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,0.16557781970700297
2007-01-01,Historical,PT_Resting State Fmri,Resting State FMRI,PT,0.009134276520314677
2007-01-01,Historical,PT_Schema Therapy,Schema Therapy,PT,0.00518307995376067
2007-01-01,Historical,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,0.010327815573791784
2007-01-01,Historical,PT_Selective Serotonin Reuptake Inhibitors,Selective Serotonin Reuptake Inhibitors,PT,0.007287972674342776
2007-01-01,Historical,PT_Sleep Pattern Monitoring And Manipulation,Sleep Pattern Monitoring And Manipulation,PT,0.0
2007-01-01,Historical,PT_Smart Wearable Mental Health Trackers,Smart Wearable Mental Health Trackers,PT,0.0
2007-01-01,Historical,PT_Social Skills Training,Social Skills Training,PT,0.007477603725274294
2007-01-01,Historical,PT_Speech Language Therapy,Speech Language Therapy,PT,0.04632652633818962
2007-01-01,Historical,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,0.004214157311618845
2007-01-01,Historical,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,0.005564186708522557
2007-01-01,Historical,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,0.0051321550739634415
2007-01-01,Historical,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,0.007477603725274294
2007-01-01,Historical,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,0.0057554183668890105
2007-01-01,Historical,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,0.007219169532947075
2007-01-01,Historical,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,0.055757844925591785
2007-01-01,Historical,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,0.00529301674020247
2007-01-01,Historical,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,0.007258100083319169
2007-01-01,Historical,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,0.0
2007-01-01,Historical,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,0.0038077966549957968
2007-02-01,Historical,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,0.4563114815715946
2007-02-01,Historical,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,0.010147079591344357
2007-02-01,Historical,RMD_Autosarcophagy,Autosarcophagy,RMD,0.0
2007-02-01,Historical,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,0.18229562401618984
2007-02-01,Historical,RMD_Boanthropy,Boanthropy,RMD,0.0
2007-02-01,Historical,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,0.025977991462678797
2007-02-01,Historical,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,0.09128695125744149
2007-02-01,Historical,RMD_Capgras Syndrome,Capgras Syndrome,RMD,0.049062724559364564
2007-02-01,Historical,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,0.3384531773075994
2007-02-01,Historical,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,0.005824912699711062
2007-02-01,Historical,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,0.08524838583314068
2007-02-01,Historical,RMD_Cotard Syndrome,Cotard Syndrome,RMD,0.007073438761320706
2007-02-01,Historical,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,0.13222171757414292
2007-02-01,Historical,RMD_Delusional Disorder,Delusional Disorder,RMD,0.15473146052604825
2007-02-01,Historical,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,0.327101986069254
2007-02-01,Historical,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,0.006729843352746865
2007-02-01,Historical,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,0.19153555120429816
2007-02-01,Historical,RMD_Dissociative Fugue,Dissociative Fugue,RMD,0.0038275881379487646
2007-02-01,Historical,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,0.10533293306146073
2007-02-01,Historical,RMD_Erotomania,Erotomania,RMD,0.12649380230116514
2007-02-01,Historical,RMD_Factitious Disorder,Factitious Disorder,RMD,0.34332424990126514
2007-02-01,Historical,RMD_Fregoli Delusion,Fregoli Delusion,RMD,0.013464426668575535
2007-02-01,Historical,RMD_Ganser Syndrome,Ganser Syndrome,RMD,0.02583574344964579
2007-02-01,Historical,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,0.11560631009933493
2007-02-01,Historical,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,0.09312306658144637
2007-02-01,Historical,RMD_Hypergraphia,Hypergraphia,RMD,0.01455997718303342
2007-02-01,Historical,RMD_Hyperthymesia,Hyperthymesia,RMD,0.059260542801640684
2007-02-01,Historical,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,0.1386732674419113
2007-02-01,Historical,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,0.2959534389511225
2007-02-01,Historical,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,0.010352503038182137
2007-02-01,Historical,RMD_Kleptomania,Kleptomania,RMD,0.06273729850013776
2007-02-01,Historical,RMD_Koro,Koro,RMD,0.09827868146560005
2007-02-01,Historical,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,0.32697912962028697
2007-02-01,Historical,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,0.2402873761243494
2007-02-01,Historical,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,0.017714850095844604
2007-02-01,Historical,RMD_Othello Syndrome,Othello Syndrome,RMD,0.5721862422784239
2007-02-01,Historical,RMD_Palilalia,Palilalia,RMD,0.00519686321430232
2007-02-01,Historical,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,0.2707149860798482
2007-02-01,Historical,RMD_Pyromania,Pyromania,RMD,0.10670258448860488
2007-02-01,Historical,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,0.21488998630466982
2007-02-01,Historical,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,0.0
2007-02-01,Historical,RMD_Rumination Disorder,Rumination Disorder,RMD,0.008678626380335517
2007-02-01,Historical,RMD_Savant Syndrome,Savant Syndrome,RMD,0.2322733119080643
2007-02-01,Historical,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,0.245040518939093
2007-02-01,Historical,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,0.17591778519506607
2007-02-01,Historical,RMD_Selective Mutism,Selective Mutism,RMD,0.21021342921843741
2007-02-01,Historical,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,0.030019613525067716
2007-02-01,Historical,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,0.0
2007-02-01,Historical,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,0.006729843352746865
2007-02-01,Historical,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,0.006422093267215736
2007-02-01,Historical,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,0.006729843352746865
2007-02-01,Historical,PT_Antidepressants,Antidepressants,PT,0.00624262894330831
2007-02-01,Historical,PT_Antipsychotic Medications,Antipsychotic Medications,PT,0.0
2007-02-01,Historical,PT_Anxiolytic Medications,Anxiolytic Medications,PT,0.0060523008177115895
2007-02-01,Historical,PT_Art Therapy,Art Therapy,PT,0.006729843352746865
2007-02-01,Historical,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,0.006729843352746865
2007-02-01,Historical,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,0.15447035979164458
2007-02-01,Historical,PT_Biofeedback Devices,Biofeedback Devices,PT,0.004273592464806012
2007-02-01,Historical,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,0.0
2007-02-01,Historical,PT_Brain Computer Interface,Brain Computer Interface,PT,0.003308406882731559
2007-02-01,Historical,PT_Cbt For Insomnia,Cbt For Insomnia,PT,0.0
2007-02-01,Historical,PT_Chronotherapy,Chronotherapy,PT,0.005967085980379365
2007-02-01,Historical,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,0.004597599543833567
2007-02-01,Historical,PT_Clozapine Protocol,Clozapine Protocol,PT,0.0
2007-02-01,Historical,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,0.019725479344240158
2007-02-01,Historical,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,0.004489218250090988
2007-02-01,Historical,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,0.2582681375319469
2007-02-01,Historical,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,0.024338837124875758
2007-02-01,Historical,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,0.006729843352746865
2007-02-01,Historical,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,0.0051788404116104615
2007-02-01,Historical,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,0.0
2007-02-01,Historical,PT_Digital Health Tools,Digital Health Tools,PT,0.0030704961240407723
2007-02-01,Historical,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,0.04354700255329128
2007-02-01,Historical,PT_Digital Phenotyping,Digital Phenotyping,PT,0.006059848077202188
