Date,Entity,Display_Name,Entity_Type,Channel,Forecast_Scaled,Forecast_Raw
2027-11-01,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,TDB,0.09206849336624146,0.16289299726486206
2027-11-01,PT_Digital Phenotyping,Digital Phenotyping,PT,TDB,1.3102582693099976,15.971603393554688
2027-11-01,PT_Digital Therapeutics,Digital Therapeutics,PT,TDB,-0.009494854137301445,0.0
2027-11-01,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,TDB,-0.00930229015648365,0.0
2027-11-01,PT_Electroencephalography,Electroencephalography,PT,TDB,0.8531953692436218,194.04263305664062
2027-11-01,PT_Emdr Therapy,Emdr Therapy,PT,TDB,0.9983901381492615,27.95743751525879
2027-11-01,PT_Emotion Regulation Training,Emotion Regulation Training,PT,TDB,0.6393595337867737,1.994079351425171
2027-11-01,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,TDB,0.1798076629638672,0.196987122297287
2027-11-01,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,TDB,-0.009202497079968452,0.0
2027-11-01,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,TDB,0.3890083432197571,0.8895902037620544
2027-11-01,PT_Hypnotherapy,Hypnotherapy,PT,TDB,1.056552529335022,21.53413963317871
2027-11-01,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,TDB,0.9951223731040955,16.748014450073242
2027-11-01,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,TDB,0.6234300136566162,4.197975158691406
2027-11-01,PT_Ketamine Therapy,Ketamine Therapy,PT,TDB,1.1061673164367676,18.575273513793945
2027-11-01,PT_Light Therapy,Light Therapy,PT,TDB,0.994935929775238,13.655405044555664
2027-11-01,PT_Lithium Therapy,Lithium Therapy,PT,TDB,0.07022124528884888,0.0801996961236
2027-11-01,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,TDB,1.9389609098434448,8.16269302368164
2027-11-01,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,TDB,0.3751319348812103,1.0750247240066528
2027-11-01,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,TDB,-0.005853455048054457,0.0
2027-11-01,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,TDB,0.8958514928817749,6.455684185028076
2027-11-01,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,TDB,0.39690208435058594,0.7336397767066956
2027-11-01,PT_Metaverse,Metaverse,PT,TDB,-0.00943857990205288,0.0
2027-11-01,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,TDB,0.9062501192092896,27.44915771484375
2027-11-01,PT_Mood Stabilizers,Mood Stabilizers,PT,TDB,0.9815482497215271,42.85770034790039
2027-11-01,PT_Motivational Interviewing,Motivational Interviewing,PT,TDB,1.0990203619003296,56.12486267089844
2027-11-01,PT_Music Therapy,Music Therapy,PT,TDB,0.814966082572937,10.489347457885742
2027-11-01,PT_Naltrexone,Naltrexone,PT,TDB,1.1547868251800537,18.33601951599121
2027-11-01,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,TDB,0.8112044930458069,22.88977813720703
2027-11-01,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,TDB,0.17159214615821838,0.18719352781772614
2027-11-01,PT_Neurocognitive Training,Neurocognitive Training,PT,TDB,0.7442110776901245,1.3282495737075806
2027-11-01,PT_Neurofeedback Systems,Neurofeedback Systems,PT,TDB,0.3182999789714813,0.3747886121273041
2027-11-01,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,TDB,0.7520540356636047,12.909581184387207
2027-11-01,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,TDB,0.08330199122428894,0.18912960588932037
2027-11-01,PT_Neuroprotective Agents,Neuroprotective Agents,PT,TDB,0.9959841370582581,25.48334312438965
2027-11-01,PT_Occupational Therapy,Occupational Therapy,PT,TDB,1.0515416860580444,59.034889221191406
2027-11-01,PT_Oxytocin Therapy,Oxytocin Therapy,PT,TDB,0.9286980628967285,1.531211495399475
2027-11-01,PT_Personalized Medicine,Personalized Medicine,PT,TDB,0.9155659079551697,311.9317321777344
2027-11-01,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,TDB,1.4228769540786743,13.0089693069458
2027-11-01,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,TDB,-0.010369697585701942,0.0
2027-11-01,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,TDB,0.022885290905833244,0.047650162130594254
2027-11-01,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,TDB,-0.009879307821393013,0.0
2027-11-01,PT_Psychoeducation Programs,Psychoeducation Programs,PT,TDB,0.414877712726593,0.9497866630554199
2027-11-01,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,TDB,0.3178330957889557,0.5686928629875183
2027-11-01,PT_Reality Testing Techniques,Reality Testing Techniques,PT,TDB,-0.01062687300145626,0.0
2027-11-01,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,TDB,0.6698095798492432,20.45830535888672
2027-11-01,PT_Resting State Fmri,Resting State FMRI,PT,TDB,0.781727135181427,29.947919845581055
2027-11-01,PT_Schema Therapy,Schema Therapy,PT,TDB,1.2916064262390137,2.638627052307129
2027-11-01,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,TDB,0.03745207563042641,0.038162242621183395
2027-11-01,PT_Selective Serotonin Reuptake Inhibitors,Selective Serotonin Reuptake Inhibitors,PT,TDB,0.9519088864326477,60.62681579589844
2027-11-01,PT_Sleep Pattern Monitoring And Manipulation,Sleep Pattern Monitoring And Manipulation,PT,TDB,-0.011054223403334618,0.0
2027-11-01,PT_Smart Wearable Mental Health Trackers,Smart Wearable Mental Health Trackers,PT,TDB,-0.011347608640789986,0.0
2027-11-01,PT_Social Skills Training,Social Skills Training,PT,TDB,1.0412893295288086,22.812931060791016
2027-11-01,PT_Speech Language Therapy,Speech Language Therapy,PT,TDB,0.5388045907020569,1.000839352607727
2027-11-01,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,TDB,0.431659996509552,2.430579900741577
2027-11-01,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,TDB,1.15330171585083,35.40375518798828
2027-11-01,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,TDB,0.6112251281738281,8.791845321655273
2027-11-01,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,TDB,0.83159339427948,33.63332748413086
2027-11-01,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,TDB,0.9425863027572632,180.79061889648438
2027-11-01,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,TDB,1.0771862268447876,9.177018165588379
2027-11-01,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,TDB,0.5982248187065125,2.8959810733795166
2027-11-01,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,TDB,1.0704209804534912,14.022168159484863
2027-11-01,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,TDB,0.861572265625,6.7201972007751465
2027-11-01,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,TDB,-0.008938347920775414,0.0
2027-11-01,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,TDB,0.49876341223716736,0.9717167019844055
2027-12-01,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,TDB,1.8894076347351074,341.55621337890625
2027-12-01,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,TDB,1.2362602949142456,49.322296142578125
2027-12-01,RMD_Autosarcophagy,Autosarcophagy,RMD,TDB,0.6322064995765686,0.8817580938339233
2027-12-01,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,TDB,1.5454463958740234,15.819655418395996
2027-12-01,RMD_Boanthropy,Boanthropy,RMD,TDB,0.8167718052864075,2.350632429122925
2027-12-01,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,TDB,1.7185308933258057,32.40104293823242
2027-12-01,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,TDB,1.2384439706802368,2.57271146774292
2027-12-01,RMD_Capgras Syndrome,Capgras Syndrome,RMD,TDB,1.5915758609771729,25.41844940185547
2027-12-01,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,TDB,1.685652732849121,32.33982849121094
2027-12-01,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,TDB,2.034578800201416,403.9077453613281
2027-12-01,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,TDB,1.268087387084961,2.9254775047302246
2027-12-01,RMD_Cotard Syndrome,Cotard Syndrome,RMD,TDB,1.5393210649490356,5.34074068069458
2027-12-01,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,TDB,1.9654098749160767,228.97872924804688
2027-12-01,RMD_Delusional Disorder,Delusional Disorder,RMD,TDB,0.6855975389480591,2.3771235942840576
2027-12-01,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,TDB,1.700171947479248,4.5335798263549805
2027-12-01,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,TDB,1.114757776260376,4.889306545257568
2027-12-01,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,TDB,1.6146371364593506,6.123547554016113
2027-12-01,RMD_Dissociative Fugue,Dissociative Fugue,RMD,TDB,1.894218921661377,37.82001876831055
2027-12-01,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,TDB,1.5397224426269531,49.918052673339844
2027-12-01,RMD_Erotomania,Erotomania,RMD,TDB,1.9137496948242188,76.56620788574219
2027-12-01,RMD_Factitious Disorder,Factitious Disorder,RMD,TDB,2.045318603515625,254.18258666992188
2027-12-01,RMD_Fregoli Delusion,Fregoli Delusion,RMD,TDB,0.9973334670066833,1.711043119430542
2027-12-01,RMD_Ganser Syndrome,Ganser Syndrome,RMD,TDB,2.2314014434814453,12.321106910705566
2027-12-01,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,TDB,2.042785882949829,142.7466583251953
2027-12-01,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,TDB,1.2827982902526855,16.501575469970703
2027-12-01,RMD_Hypergraphia,Hypergraphia,RMD,TDB,1.0443264245986938,5.057220458984375
2027-12-01,RMD_Hyperthymesia,Hyperthymesia,RMD,TDB,1.9391286373138428,72.62825775146484
2027-12-01,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,TDB,1.3844881057739258,80.56324005126953
2027-12-01,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,TDB,0.08428223431110382,0.25005146861076355
2027-12-01,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,TDB,1.4206669330596924,17.163970947265625
2027-12-01,RMD_Kleptomania,Kleptomania,RMD,TDB,2.2823967933654785,36.777706146240234
2027-12-01,RMD_Koro,Koro,RMD,TDB,1.113755464553833,3.826667070388794
2027-12-01,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,TDB,1.6632530689239502,10.604753494262695
2027-12-01,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,TDB,1.9892559051513672,336.24200439453125
2027-12-01,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,TDB,1.5892448425292969,95.86100006103516
2027-12-01,RMD_Othello Syndrome,Othello Syndrome,RMD,TDB,1.436826467514038,18.099960327148438
2027-12-01,RMD_Palilalia,Palilalia,RMD,TDB,0.7631625533103943,2.2488367557525635
2027-12-01,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,TDB,2.253368616104126,30.659517288208008
2027-12-01,RMD_Pyromania,Pyromania,RMD,TDB,1.7668788433074951,44.39805603027344
2027-12-01,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,TDB,2.188774585723877,146.4166259765625
2027-12-01,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,TDB,1.2968251705169678,2.657665729522705
2027-12-01,RMD_Rumination Disorder,Rumination Disorder,RMD,TDB,1.8371591567993164,80.25396728515625
2027-12-01,RMD_Savant Syndrome,Savant Syndrome,RMD,TDB,1.127197504043579,14.319393157958984
2027-12-01,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,TDB,1.5490150451660156,90.9732894897461
2027-12-01,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,TDB,1.9803369045257568,211.906005859375
2027-12-01,RMD_Selective Mutism,Selective Mutism,RMD,TDB,2.6063308715820312,48.043766021728516
2027-12-01,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,TDB,0.9025352001190186,3.359689235687256
2027-12-01,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,TDB,0.6334157586097717,1.224924921989441
2027-12-01,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,TDB,1.0096722841262817,37.315086364746094
2027-12-01,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,TDB,1.2384592294692993,7.074731826782227
2027-12-01,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,TDB,0.3991229832172394,2.6706955432891846
2027-12-01,PT_Antidepressants,Antidepressants,PT,TDB,0.9169592261314392,127.54510498046875
2027-12-01,PT_Antipsychotic Medications,Antipsychotic Medications,PT,TDB,-0.006628444418311119,0.0
2027-12-01,PT_Anxiolytic Medications,Anxiolytic Medications,PT,TDB,0.8841158747673035,76.02433776855469
2027-12-01,PT_Art Therapy,Art Therapy,PT,TDB,0.4044680893421173,3.062422752380371
2027-12-01,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,TDB,0.31306880712509155,0.5434274077415466
2027-12-01,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,TDB,0.5380575656890869,2.0758352279663086
2027-12-01,PT_Biofeedback Devices,Biofeedback Devices,PT,TDB,0.5523281097412109,0.8273832201957703
2027-12-01,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,TDB,-0.0028867663349956274,0.0
2027-12-01,PT_Brain Computer Interface,Brain Computer Interface,PT,TDB,0.9170958399772644,72.3708724975586
2027-12-01,PT_Cbt For Insomnia,Cbt For Insomnia,PT,TDB,1.4221774339675903,3.1461386680603027
2027-12-01,PT_Chronotherapy,Chronotherapy,PT,TDB,1.0017434358596802,2.4597811698913574
2027-12-01,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,TDB,1.1671547889709473,26.784826278686523
2027-12-01,PT_Clozapine Protocol,Clozapine Protocol,PT,TDB,-0.008388279005885124,0.0
2027-12-01,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,TDB,0.04062265157699585,0.041459038853645325
2027-12-01,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,TDB,0.9286960363388062,145.79640197753906
2027-12-01,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,TDB,0.07378246635198593,0.16201554238796234
2027-12-01,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,TDB,0.15672065317630768,0.16966882348060608
2027-12-01,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,TDB,0.8564164638519287,11.449320793151855
2027-12-01,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,TDB,0.9807751178741455,27.88996124267578
2027-12-01,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,TDB,0.16160480678081512,0.1753956377506256
2027-12-01,PT_Digital Health Tools,Digital Health Tools,PT,TDB,0.7707815766334534,47.90817642211914
2027-12-01,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,TDB,0.09400200843811035,0.16658435761928558
2027-12-01,PT_Digital Phenotyping,Digital Phenotyping,PT,TDB,1.3092516660690308,15.934723854064941
2027-12-01,PT_Digital Therapeutics,Digital Therapeutics,PT,TDB,-0.008673297241330147,0.0
2027-12-01,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,TDB,-0.008465109393000603,0.0
2027-12-01,PT_Electroencephalography,Electroencephalography,PT,TDB,0.8540198802947998,195.03909301757812
2027-12-01,PT_Emdr Therapy,Emdr Therapy,PT,TDB,0.9984354972839355,27.961870193481445
2027-12-01,PT_Emotion Regulation Training,Emotion Regulation Training,PT,TDB,0.639792263507843,1.9963023662567139
2027-12-01,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,TDB,0.18135911226272583,0.19884562492370605
2027-12-01,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,TDB,-0.008331062272191048,0.0
2027-12-01,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,TDB,0.3889586329460144,0.8894364833831787
2027-12-01,PT_Hypnotherapy,Hypnotherapy,PT,TDB,1.0554988384246826,21.464244842529297
2027-12-01,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,TDB,0.9939945936203003,16.690256118774414
2027-12-01,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,TDB,0.6240582466125488,4.206615924835205
2027-12-01,PT_Ketamine Therapy,Ketamine Therapy,PT,TDB,1.1043778657913208,18.481313705444336
2027-12-01,PT_Light Therapy,Light Therapy,PT,TDB,0.9936246275901794,13.603636741638184
2027-12-01,PT_Lithium Therapy,Lithium Therapy,PT,TDB,0.07092946022748947,0.08104047179222107
2027-12-01,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,TDB,1.9355251789093018,8.126798629760742
2027-12-01,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,TDB,0.3765290081501007,1.0806734561920166
2027-12-01,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,TDB,-0.005064386408776045,0.0
2027-12-01,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,TDB,0.8939297795295715,6.423623561859131
2027-12-01,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,TDB,0.3967970013618469,0.7333872318267822
2027-12-01,PT_Metaverse,Metaverse,PT,TDB,-0.008451202884316444,0.0
2027-12-01,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,TDB,0.9069073796272278,27.51832389831543
2027-12-01,PT_Mood Stabilizers,Mood Stabilizers,PT,TDB,0.9813913702964783,42.831199645996094
2027-12-01,PT_Motivational Interviewing,Motivational Interviewing,PT,TDB,1.0983134508132935,55.976409912109375
2027-12-01,PT_Music Therapy,Music Therapy,PT,TDB,0.8140196204185486,10.456815719604492
2027-12-01,PT_Naltrexone,Naltrexone,PT,TDB,1.1525601148605347,18.22589874267578
2027-12-01,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,TDB,0.8107547760009766,22.84778594970703
2027-12-01,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,TDB,0.17223726212978363,0.18795965611934662
2027-12-01,PT_Neurocognitive Training,Neurocognitive Training,PT,TDB,0.744125485420227,1.3280234336853027
2027-12-01,PT_Neurofeedback Systems,Neurofeedback Systems,PT,TDB,0.3187764883041382,0.37544387578964233
2027-12-01,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,TDB,0.7531271576881409,12.961931228637695
2027-12-01,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,TDB,0.08497673273086548,0.1932780146598816
2027-12-01,PT_Neuroprotective Agents,Neuroprotective Agents,PT,TDB,0.995760440826416,25.463857650756836
2027-12-01,PT_Occupational Therapy,Occupational Therapy,PT,TDB,1.0507802963256836,58.85715103149414
2027-12-01,PT_Oxytocin Therapy,Oxytocin Therapy,PT,TDB,0.9275147914886475,1.5282182693481445
2027-12-01,PT_Personalized Medicine,Personalized Medicine,PT,TDB,0.9162792563438416,313.33587646484375
2027-12-01,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,TDB,1.4210710525512695,12.962114334106445
2027-12-01,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,TDB,-0.009587416425347328,0.0
2027-12-01,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,TDB,0.023477958515286446,0.04891388118267059
