RMD,PT,score,lagged_corr
RMD_Ganser Syndrome_NoM,PT_Cognitive Assistive Technologies_NoM,0.03950981158737713,0.039371198313988914
RMD_Ganser Syndrome_NoM,PT_Cognitive Behavioral Therapy_NoM,0.3091488780798231,0.24705319420699706
RMD_Ganser Syndrome_NoM,PT_Cognitive Enhancement Programs_NoM,0.4633999269456887,0.46080618370111576
RMD_Ganser Syndrome_NoM,PT_Cultural Psychiatry Interventions_NoM,0.1918638776938732,0.19020399029762078
RMD_Ganser Syndrome_NoM,PT_Deep Brain Stimulation_NoM,0.9462970135002876,0.9069234760970076
RMD_Ganser Syndrome_NoM,PT_Dialectical Behavior Therapy_NoM,0.46999475428247256,0.40871559465205254
RMD_Ganser Syndrome_NoM,PT_Dietary Interventions And Supplements_NoM,0.012830316306480828,0.012568128849833483
RMD_Ganser Syndrome_NoM,PT_Digital Health Tools_NoM,0.15825605458734557,0.12918358760372203
RMD_Ganser Syndrome_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,0.011178044418525566,0.010643521435151206
RMD_Ganser Syndrome_NoM,PT_Digital Phenotyping_NoM,0.7732295592321518,0.7113633363023271
RMD_Ganser Syndrome_NoM,PT_Digital Therapeutics_NoM,0.6450606580908607,0.5839461509890258
RMD_Ganser Syndrome_NoM,PT_Electroconvulsive Therapy_NoM,0.744648070987729,0.6564836215101194
RMD_Ganser Syndrome_NoM,PT_Electroencephalography_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Emdr Therapy_NoM,0.3949941469627329,0.3436808830176945
RMD_Ganser Syndrome_NoM,PT_Emotion Regulation Training_NoM,0.11400764949179981,0.10692624583351436
RMD_Ganser Syndrome_NoM,PT_Expressive Writing And Journaling_NoM,0.025552778055789056,0.024910664865456206
RMD_Ganser Syndrome_NoM,PT_Fecal Microbiota Transplant_NoM,0.8032425199977723,0.7466855475706468
RMD_Ganser Syndrome_NoM,PT_Focused Ultrasound Therapy_NoM,0.1589884242817362,0.15311493140780932
RMD_Ganser Syndrome_NoM,PT_Hypnotherapy_NoM,0.8324231087413138,0.7631371080437935
RMD_Ganser Syndrome_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,0.8598523759462665,0.8306336624992474
RMD_Ganser Syndrome_NoM,PT_Interpersonal Psychotherapy_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Ketamine Therapy_NoM,0.4659530545711339,0.4224371456964305
RMD_Ganser Syndrome_NoM,PT_Light Therapy_NoM,0.5905213525048543,0.5516571224196144
RMD_Ganser Syndrome_NoM,PT_Lithium Therapy_NoM,0.042539967283424435,0.042511074434911464
RMD_Ganser Syndrome_NoM,PT_Machine Learning Neuroimaging_NoM,0.962263996729628,0.9385384421865928
RMD_Ganser Syndrome_NoM,PT_Meditation And Relaxation Techniques_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Memory Retrieval Techniques_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Mentalization Based Treatment_NoM,0.5915083766826338,0.563895089908641
RMD_Ganser Syndrome_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,0.46769657379472385,0.45941618505851517
RMD_Ganser Syndrome_NoM,PT_Metaverse_NoM,0.31504318565855877,0.2500059102415352
RMD_Ganser Syndrome_NoM,PT_Mindfulness Based Stress Reduction_NoM,0.2606140643660359,0.22270145248780795
RMD_Ganser Syndrome_NoM,PT_Mood Stabilizers_NoM,0.4173480590121173,0.35350129299220756
RMD_Ganser Syndrome_NoM,PT_Motivational Interviewing_NoM,0.5097144128342904,0.44292425917591444
RMD_Ganser Syndrome_NoM,PT_Music Therapy_NoM,0.5286921756844964,0.49156581474848104
RMD_Ganser Syndrome_NoM,PT_Naltrexone_NoM,0.646523799309812,0.6062875187650755
RMD_Ganser Syndrome_NoM,PT_Narrative Exposure Therapy_NoM,0.5142641452416974,0.4632512586515661
RMD_Ganser Syndrome_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Neurocognitive Training_NoM,0.5731324946221734,0.5536549539125117
RMD_Ganser Syndrome_NoM,PT_Neurofeedback Systems_NoM,0.20684254497043986,0.20353829743397753
RMD_Ganser Syndrome_NoM,PT_Neuromodulation Techniques_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Neuroplasticity Techniques_NoM,0.13244319609608893,0.12847133413699383
RMD_Ganser Syndrome_NoM,PT_Neuroprotective Agents_NoM,0.7535711531863672,0.6598831644218994
RMD_Ganser Syndrome_NoM,PT_Occupational Therapy_NoM,0.4515152628127531,0.38745039979276624
RMD_Ganser Syndrome_NoM,PT_Oxytocin Therapy_NoM,0.42844550173989104,0.4170191400771916
RMD_Ganser Syndrome_NoM,PT_Personalized Medicine_NoM,0.4438812101406026,0.3458370867359639
RMD_Ganser Syndrome_NoM,PT_Pharmacogenomic Testing_NoM,0.6118211284547229,0.5727446892320074
RMD_Ganser Syndrome_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,0.07236314188010466,0.06834574482091976
RMD_Ganser Syndrome_NoM,PT_Prolonged Exposure Therapy_NoM,0.2982810636774645,0.29807868975309926
RMD_Ganser Syndrome_NoM,PT_Psilocybin Assisted Therapy_NoM,0.6681029753335267,0.660327329734961
RMD_Ganser Syndrome_NoM,PT_Psychoeducation Programs_NoM,0.12990943548068667,0.12453471487375382
RMD_Ganser Syndrome_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Reality Testing Techniques_NoM,0.17535689308421387,0.17535682206967684
RMD_Ganser Syndrome_NoM,PT_Regenerative Medicine Approaches_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Resting State Fmri_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Schema Therapy_NoM,0.6370834358577534,0.6298507414170318
RMD_Ganser Syndrome_NoM,PT_Secure Data Storage For Patient Records_NoM,0.02434006608384921,0.024218803498181313
RMD_Ganser Syndrome_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,0.7405593454810819,0.6163850356205267
RMD_Ganser Syndrome_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,0.12044407528198782,0.1199607092189875
RMD_Ganser Syndrome_NoM,PT_Smart Wearable Mental Health Trackers_NoM,0.4386220827788432,0.4088875025314289
RMD_Ganser Syndrome_NoM,PT_Social Skills Training_NoM,1.0018517776296796,0.8891293536694415
RMD_Ganser Syndrome_NoM,PT_Speech Language Therapy_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Stimulant And Wake Promoting Agents_NoM,0.7433276772520414,0.6649434912884264
RMD_Ganser Syndrome_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Transcranial Direct Current Stimulation_NoM,0.8335629026387071,0.753177262544458
RMD_Ganser Syndrome_NoM,PT_Transcranial Magnetic Stimulation_NoM,0.33192382338334203,0.2629991334837183
RMD_Ganser Syndrome_NoM,PT_Transference Focused Psychotherapy_NoM,0.6558349739738755,0.611474324393443
RMD_Ganser Syndrome_NoM,PT_Trauma Focused Cbt_NoM,0.2081566871047588,0.19150015913019997
RMD_Ganser Syndrome_NoM,PT_Vagus Nerve Stimulation_NoM,0.6118609114190932,0.5633242259493361
RMD_Ganser Syndrome_NoM,PT_Virtual Reality Exposure Therapy_NoM,0.22146225331800493,0.2001713618216919
RMD_Ganser Syndrome_NoM,PT_Vocal And Speech Biomarkers_NoM,0.19301541653536144,0.19301454882113064
RMD_Ganser Syndrome_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,0.0,0.0
RMD_Ganser Syndrome_NoM,PT_Chronic Traumatic Encephalopathy_NoM,0.523040897099009,0.46669868124991865
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Acceptance And Commitment Therapy_NoM,0.9504274801930673,0.8379884067811992
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Animal Assisted Therapy_NoM,0.857872794483578,0.8271667296470427
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Anticonvulsant Therapy_NoM,0.9144828187067071,0.8806695283488842
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Antidepressants_NoM,0.6701294681409252,0.5340598916034176
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Antipsychotic Medications_NoM,0.8602958866170577,0.7369847587752073
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Anxiolytic Medications_NoM,0.19646952976061907,0.15888183927006938
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Art Therapy_NoM,0.9481438115839995,0.9262821182583579
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Augmentative Communication Devices_NoM,0.1102336841664701,0.10816158688810532
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Behavioral Activation Therapy_NoM,0.3971412205743942,0.3666468128706
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Biofeedback Devices_NoM,0.4860200435771417,0.469770453903799
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Blockchain For Data Protection_NoM,0.7658700587404436,0.7630331019544285
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Brain Computer Interface_NoM,0.7665514791731571,0.628637905170646
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Cbt For Insomnia_NoM,0.6112984908703631,0.600559928193818
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Chronotherapy_NoM,0.6401197319874132,0.6105522368799835
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Closed Loop Neurostimulation_NoM,0.9334940953616446,0.8600891357072566
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Clozapine Protocol_NoM,0.8718968208747675,0.8282395046450486
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Cognitive Assistive Technologies_NoM,0.39161103431160715,0.3902371353943514
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Cognitive Behavioral Therapy_NoM,0.9664795458057914,0.7723523384917378
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Cognitive Enhancement Programs_NoM,0.890230329707712,0.8852475302519323
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Cultural Psychiatry Interventions_NoM,0.49631878589212775,0.49202494326198914
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Deep Brain Stimulation_NoM,0.38597318051052537,0.3699136038208759
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Dialectical Behavior Therapy_NoM,0.9476831165527813,0.8241216843258397
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Dietary Interventions And Supplements_NoM,0.6180454475189975,0.6054156915483185
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Digital Health Tools_NoM,0.5973135548650537,0.4875839230480246
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,0.17434520120634545,0.16600818682381438
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Digital Phenotyping_NoM,0.60000134806135,0.5519951425119652
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Digital Therapeutics_NoM,0.6298899656197845,0.5702127642676249
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Electroconvulsive Therapy_NoM,0.8928897205573736,0.7871738344573278
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Electroencephalography_NoM,0.5561308861669864,0.4301050820889009
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Emdr Therapy_NoM,1.0258460228443675,0.8925794715753247
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Emotion Regulation Training_NoM,0.7292052195989193,0.683911798212488
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Expressive Writing And Journaling_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Fecal Microbiota Transplant_NoM,0.8781942721769957,0.8163598846780475
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Focused Ultrasound Therapy_NoM,0.4877805020263895,0.4697604775143182
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Hypnotherapy_NoM,0.7520079304180035,0.6894152159145978
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,0.7021636722888276,0.6783033914924459
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Interpersonal Psychotherapy_NoM,0.3776472940456461,0.3411995594707717
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Ketamine Therapy_NoM,0.9273296493360002,0.8407252326003748
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Light Therapy_NoM,0.9648724607240777,0.9013709037398469
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Lithium Therapy_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Machine Learning Neuroimaging_NoM,0.6107726168024613,0.5957134240210745
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Meditation And Relaxation Techniques_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Memory Retrieval Techniques_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Mentalization Based Treatment_NoM,0.8485532401490107,0.8089403709371734
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,0.8254963045421547,0.810881208591264
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Metaverse_NoM,0.9472643596628605,0.7517118263701911
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Mindfulness Based Stress Reduction_NoM,0.8627574321804856,0.737248520177277
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Mood Stabilizers_NoM,0.7878950889840385,0.6673612748010442
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Motivational Interviewing_NoM,0.8951740979157415,0.7778754419520383
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Music Therapy_NoM,0.9816087028725401,0.912677175838692
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Naltrexone_NoM,0.8879348787205781,0.8326744274830554
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Narrative Exposure Therapy_NoM,1.0275628575554638,0.9256328513481054
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,0.003397330517052884,0.003348848459030677
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Neurocognitive Training_NoM,0.736269298984181,0.7112476584755718
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Neurofeedback Systems_NoM,0.4479208157219895,0.44076541521146545
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Neuromodulation Techniques_NoM,0.5679112269172659,0.49218760236353143
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Neuroplasticity Techniques_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Neuroprotective Agents_NoM,0.9735716648391993,0.852532037975588
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Occupational Therapy_NoM,0.8750829039074248,0.7509186264459763
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Oxytocin Therapy_NoM,0.5587518218945405,0.543850275791869
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Personalized Medicine_NoM,1.1458288884020496,0.8927391284198564
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Pharmacogenomic Testing_NoM,0.9424856471233662,0.8822899765339622
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,0.7026179134113156,0.6636105532313769
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Prolonged Exposure Therapy_NoM,0.07740712845593802,0.07735461025660502
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Psilocybin Assisted Therapy_NoM,0.21675244834335766,0.21422979796884317
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Psychoeducation Programs_NoM,0.8166306928419425,0.782844372419328
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,0.2060935210370457,0.19655146896332706
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Reality Testing Techniques_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Regenerative Medicine Approaches_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Resting State Fmri_NoM,0.35322336369604895,0.29430887913249776
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Schema Therapy_NoM,0.2850173326712248,0.2817815818080039
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Secure Data Storage For Patient Records_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,0.8167894793765239,0.6798331766550251
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,0.5478215466599343,0.5456230296833557
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Smart Wearable Mental Health Trackers_NoM,0.7380933982527896,0.6880573917631208
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Social Skills Training_NoM,0.580623019190884,0.5152947584723601
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Speech Language Therapy_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,0.019898504904703487,0.017839642220525774
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Stimulant And Wake Promoting Agents_NoM,0.9676922857715544,0.865648766601268
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,0.38244695520778393,0.33027013194113114
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Transcranial Direct Current Stimulation_NoM,0.697842715735657,0.6305454149417493
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Transcranial Magnetic Stimulation_NoM,1.0214071126753903,0.8093097471268033
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Transference Focused Psychotherapy_NoM,0.9574534791080037,0.8926913667447067
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Trauma Focused Cbt_NoM,0.18864922539213272,0.17355366856026636
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Vagus Nerve Stimulation_NoM,0.922226838196021,0.8490699603142939
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Virtual Reality Exposure Therapy_NoM,0.8227965373835617,0.7436946970540466
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Vocal And Speech Biomarkers_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,0.0,0.0
RMD_Hallucinogen Persisting Perception Disorder_NoM,PT_Chronic Traumatic Encephalopathy_NoM,0.839830507825741,0.7493635634414435
RMD_Histrionic Personality Disorder_NoM,PT_Acceptance And Commitment Therapy_NoM,0.6018625190573893,0.5306599650756813
RMD_Histrionic Personality Disorder_NoM,PT_Animal Assisted Therapy_NoM,0.7903431325309223,0.7620541745098045
RMD_Histrionic Personality Disorder_NoM,PT_Anticonvulsant Therapy_NoM,0.56463372795308,0.5437562179566667
RMD_Histrionic Personality Disorder_NoM,PT_Antidepressants_NoM,0.07457636748870564,0.05943365965935864
RMD_Histrionic Personality Disorder_NoM,PT_Antipsychotic Medications_NoM,0.6144155552413997,0.5263478610224703
RMD_Histrionic Personality Disorder_NoM,PT_Anxiolytic Medications_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Art Therapy_NoM,0.7688282946825906,0.7511011438083504
RMD_Histrionic Personality Disorder_NoM,PT_Augmentative Communication Devices_NoM,0.3506038873930517,0.3440134757022463
RMD_Histrionic Personality Disorder_NoM,PT_Behavioral Activation Therapy_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Biofeedback Devices_NoM,0.23733008551422147,0.22939519361478208
RMD_Histrionic Personality Disorder_NoM,PT_Blockchain For Data Protection_NoM,0.5392567009216639,0.5372591715240533
RMD_Histrionic Personality Disorder_NoM,PT_Brain Computer Interface_NoM,0.13634321075307454,0.11181311721491237
RMD_Histrionic Personality Disorder_NoM,PT_Cbt For Insomnia_NoM,0.7768987510399856,0.7632511205354605
RMD_Histrionic Personality Disorder_NoM,PT_Chronotherapy_NoM,0.3910647911577265,0.3730012856579906
RMD_Histrionic Personality Disorder_NoM,PT_Closed Loop Neurostimulation_NoM,0.7815604129092361,0.7201027016477165
RMD_Histrionic Personality Disorder_NoM,PT_Clozapine Protocol_NoM,0.49177804272015263,0.4671539025560384
RMD_Histrionic Personality Disorder_NoM,PT_Cognitive Assistive Technologies_NoM,0.22273889903266178,0.22195745850775508
RMD_Histrionic Personality Disorder_NoM,PT_Cognitive Behavioral Therapy_NoM,0.3855148735490708,0.30808030589071905
RMD_Histrionic Personality Disorder_NoM,PT_Cognitive Enhancement Programs_NoM,0.6807165157836346,0.6769064075777047
RMD_Histrionic Personality Disorder_NoM,PT_Cultural Psychiatry Interventions_NoM,0.3143279862115147,0.311608615223744
RMD_Histrionic Personality Disorder_NoM,PT_Deep Brain Stimulation_NoM,0.5606199412165775,0.5372936600283205
RMD_Histrionic Personality Disorder_NoM,PT_Dialectical Behavior Therapy_NoM,0.5021128623993514,0.4366460588508071
RMD_Histrionic Personality Disorder_NoM,PT_Dietary Interventions And Supplements_NoM,0.055830111753725625,0.054689223668398186
RMD_Histrionic Personality Disorder_NoM,PT_Digital Health Tools_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Digital Phenotyping_NoM,0.5173726560281745,0.4759775855817993
RMD_Histrionic Personality Disorder_NoM,PT_Digital Therapeutics_NoM,0.3791938515396005,0.34326816758690654
RMD_Histrionic Personality Disorder_NoM,PT_Electroconvulsive Therapy_NoM,0.9113926708884569,0.8034860822361468
RMD_Histrionic Personality Disorder_NoM,PT_Electroencephalography_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Emdr Therapy_NoM,0.5674460800756593,0.4937297713521103
RMD_Histrionic Personality Disorder_NoM,PT_Emotion Regulation Training_NoM,0.21111036873052458,0.19799758424549882
RMD_Histrionic Personality Disorder_NoM,PT_Expressive Writing And Journaling_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Fecal Microbiota Transplant_NoM,0.7646060166411254,0.7107694724789633
RMD_Histrionic Personality Disorder_NoM,PT_Focused Ultrasound Therapy_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Hypnotherapy_NoM,0.8934149069791091,0.8190523079377049
RMD_Histrionic Personality Disorder_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,0.8352451688849072,0.8068626349402894
RMD_Histrionic Personality Disorder_NoM,PT_Interpersonal Psychotherapy_NoM,0.043647002385711856,0.03943451527663951
RMD_Histrionic Personality Disorder_NoM,PT_Ketamine Therapy_NoM,0.4841304749397818,0.43891695519939294
RMD_Histrionic Personality Disorder_NoM,PT_Light Therapy_NoM,0.6534652410772764,0.6104584583856629
RMD_Histrionic Personality Disorder_NoM,PT_Lithium Therapy_NoM,0.4413515870788091,0.44105182416499517
RMD_Histrionic Personality Disorder_NoM,PT_Machine Learning Neuroimaging_NoM,0.7925130200087032,0.7729728408622467
RMD_Histrionic Personality Disorder_NoM,PT_Meditation And Relaxation Techniques_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Memory Retrieval Techniques_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Mentalization Based Treatment_NoM,0.77722095210918,0.7409380761882842
RMD_Histrionic Personality Disorder_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,0.5472776542063843,0.5375883129167938
RMD_Histrionic Personality Disorder_NoM,PT_Metaverse_NoM,0.3764924925785355,0.2987696690199593
RMD_Histrionic Personality Disorder_NoM,PT_Mindfulness Based Stress Reduction_NoM,0.38438262541582996,0.32846488618876835
RMD_Histrionic Personality Disorder_NoM,PT_Mood Stabilizers_NoM,0.36371661176870285,0.30807449505653073
RMD_Histrionic Personality Disorder_NoM,PT_Motivational Interviewing_NoM,0.4724393175060517,0.4105334858953104
RMD_Histrionic Personality Disorder_NoM,PT_Music Therapy_NoM,0.6822105378954442,0.6343036540239978
RMD_Histrionic Personality Disorder_NoM,PT_Naltrexone_NoM,0.8619646579130779,0.8083204582216466
RMD_Histrionic Personality Disorder_NoM,PT_Narrative Exposure Therapy_NoM,0.6971786568316936,0.6280214035347519
RMD_Histrionic Personality Disorder_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,0.3379014995395505,0.33307943114666466
RMD_Histrionic Personality Disorder_NoM,PT_Neurocognitive Training_NoM,0.6032711046358717,0.582769322570184
RMD_Histrionic Personality Disorder_NoM,PT_Neurofeedback Systems_NoM,0.5440167870264652,0.5353262822341206
RMD_Histrionic Personality Disorder_NoM,PT_Neuromodulation Techniques_NoM,0.17224653581992194,0.14927968573683795
RMD_Histrionic Personality Disorder_NoM,PT_Neuroplasticity Techniques_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Neuroprotective Agents_NoM,0.8426180538586716,0.7378592790185665
RMD_Histrionic Personality Disorder_NoM,PT_Occupational Therapy_NoM,0.4315117381551463,0.3702851470002635
RMD_Histrionic Personality Disorder_NoM,PT_Oxytocin Therapy_NoM,0.5416800761465136,0.5272338223513547
RMD_Histrionic Personality Disorder_NoM,PT_Personalized Medicine_NoM,0.7830260808698445,0.6100719121688629
RMD_Histrionic Personality Disorder_NoM,PT_Pharmacogenomic Testing_NoM,0.6217834599401743,0.5820707359886345
RMD_Histrionic Personality Disorder_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,0.18026388009687747,0.17025613909831308
RMD_Histrionic Personality Disorder_NoM,PT_Prolonged Exposure Therapy_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Psilocybin Assisted Therapy_NoM,0.18373792305048123,0.18159950872603692
RMD_Histrionic Personality Disorder_NoM,PT_Psychoeducation Programs_NoM,0.3851997203369699,0.3692629189259002
RMD_Histrionic Personality Disorder_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Reality Testing Techniques_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Regenerative Medicine Approaches_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Resting State Fmri_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Schema Therapy_NoM,0.18025922377007886,0.17821277300355517
RMD_Histrionic Personality Disorder_NoM,PT_Secure Data Storage For Patient Records_NoM,0.0,0.0
RMD_Histrionic Personality Disorder_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,0.666249349527233,0.5545350707494204
RMD_Histrionic Personality Disorder_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,0.039447599548943606,0.03928928847515983
RMD_Histrionic Personality Disorder_NoM,PT_Smart Wearable Mental Health Trackers_NoM,0.398226338015457,0.371230221154818
RMD_Histrionic Personality Disorder_NoM,PT_Social Skills Training_NoM,0.913479051849106,0.8106998032012162
RMD_Histrionic Personality Disorder_NoM,PT_Speech Language Therapy_NoM,0.31552273954580523,0.30365074709922446
